#YY-MM-DD hh:mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2011-05-05 13:50,29,8.7,10.5,1.69,6.25,4.89,999,1024.7,16.1,20.9,9.9,99.0,99.00
2011-05-05 14:50,28,7.8,9.3,1.54,5.88,4.71,999,1025.0,16.1,20.9,9.9,99.0,99.00
2011-05-05 15:50,34,6.3,8.2,1.48,5.88,4.66,999,1025.3,16.1,21.0,9.7,99.0,99.00
2011-05-05 16:50,40,5.3,6.9,1.31,5.56,4.67,999,1024.9,16.2,21.0,9.4,99.0,99.00
2011-05-05 17:50,33,4.2,5.7,1.30,5.56,4.64,999,1024.6,16.7,21.0,9.8,99.0,99.00
2011-05-05 18:50,40,3.9,5.2,1.17,5.56,4.70,999,1024.4,16.9,21.0,9.2,99.0,99.00
2011-05-05 19:50,61,3.3,4.3,1.15,5.88,4.86,999,1023.7,16.9,21.1,8.5,99.0,99.00
2011-05-05 20:50,42,4.1,5.2,1.27,5.88,4.90,999,1022.9,17.0,21.2,8.0,99.0,99.00
2011-05-05 21:50,107,2.0,2.9,1.18,5.88,4.95,999,1022.7,17.1,21.2,7.1,99.0,99.00
2011-05-05 22:50,100,2.5,3.7,1.07,5.88,5.13,999,1022.5,17.2,21.2,7.8,99.0,99.00
2011-05-05 23:50,96,2.9,5.3,1.13,8.33,5.40,999,1022.5,17.1,21.1,8.0,99.0,99.00
2011-05-06 00:50,126,3.6,5.5,1.01,6.25,5.38,999,1022.2,17.2,21.0,7.8,99.0,99.00
2011-05-06 01:50,121,3.9,5.5,0.86,5.88,5.23,999,1022.0,17.2,20.8,8.5,99.0,99.00
2011-05-06 02:50,116,3.6,5.0,0.82,6.25,5.21,999,1022.0,17.3,20.8,9.0,99.0,99.00
2011-05-06 03:50,122,4.7,6.2,0.81,6.67,5.32,999,1021.6,17.8,20.7,9.8,99.0,99.00
2011-05-06 04:50,136,4.6,5.7,0.81,10.81,5.26,999,1021.1,18.5,20.7,10.0,99.0,99.00
2011-05-06 05:50,157,3.1,4.4,0.74,10.81,5.19,999,1020.8,18.9,20.7,10.3,99.0,99.00
2011-05-06 06:50,136,2.6,3.9,0.77,6.25,5.16,999,1020.3,19.0,20.7,11.2,99.0,99.00
2011-05-06 07:50,177,1.8,99.0,99.00,99.00,99.00,999,1019.9,19.6,20.7,10.0,99.0,99.00
2011-05-06 08:50,165,3.5,5.3,0.70,9.09,5.36,999,1019.5,19.9,20.6,11.7,99.0,99.00
2011-05-06 09:50,189,4.5,6.1,0.72,7.14,5.48,999,1019.4,20.3,20.7,10.5,99.0,99.00
2011-05-06 10:50,173,5.3,6.1,0.69,8.33,5.26,999,1019.5,20.5,20.7,10.7,99.0,99.00
2011-05-06 11:50,165,5.9,7.6,0.74,10.81,4.94,999,1019.4,20.7,20.8,10.9,99.0,99.00
2011-05-06 12:50,166,5.6,6.8,0.79,10.81,4.75,999,1019.2,21.1,21.0,11.7,99.0,99.00
2011-05-06 13:50,161,5.3,6.3,0.83,10.81,4.84,999,1018.9,21.4,21.1,12.9,99.0,99.00
2011-05-06 14:50,157,5.2,6.6,0.82,7.69,4.79,999,1018.6,21.6,21.3,12.7,99.0,99.00
2011-05-06 15:50,167,6.2,7.2,0.76,7.69,4.58,999,1018.1,22.0,21.4,12.8,99.0,99.00
2011-05-06 16:50,175,7.1,8.4,0.87,7.69,4.64,999,1017.2,22.2,21.4,13.7,99.0,99.00
2011-05-06 17:50,180,6.5,7.8,0.88,10.81,4.43,999,1016.2,22.2,21.3,14.8,99.0,99.00
2011-05-06 18:50,194,10.8,13.1,0.90,4.00,4.25,999,1015.4,20.4,21.2,16.5,99.0,99.00
2011-05-06 19:50,204,11.1,14.3,1.13,4.76,4.30,999,1014.7,19.7,21.1,17.1,99.0,99.00
2011-05-06 20:50,202,8.3,10.0,1.31,4.76,4.41,999,1014.0,20.8,21.1,17.4,99.0,99.00
2011-05-06 21:50,212,9.3,10.5,1.33,4.35,4.40,999,1013.3,20.8,21.1,17.4,99.0,99.00
2011-05-06 22:50,221,10.0,12.1,1.42,4.76,4.46,999,1013.0,21.1,21.1,18.5,99.0,99.00
2011-05-06 23:50,229,9.7,12.6,1.44,5.56,4.38,999,1013.1,21.4,21.1,18.8,99.0,99.00
2011-05-07 00:50,235,8.2,9.6,1.54,5.56,4.70,999,1013.5,21.3,21.2,18.9,99.0,99.00
2011-05-07 01:50,249,7.7,9.0,1.83,5.88,5.01,999,1013.8,21.2,21.1,19.1,99.0,99.00
2011-05-07 02:50,330,6.8,7.9,1.44,6.25,4.81,999,1014.4,19.8,21.1,18.0,99.0,99.00
2011-05-07 03:50,344,7.0,8.3,1.29,6.25,4.66,999,1014.5,19.5,21.0,17.5,99.0,99.00
2011-05-07 04:50,348,6.5,7.9,1.34,5.88,4.76,999,1014.6,19.3,20.9,16.9,99.0,99.00
2011-05-07 05:50,357,5.6,6.6,1.31,5.88,5.07,999,1014.4,19.5,20.8,17.1,99.0,99.00
2011-05-07 06:50,4,4.1,5.2,1.21,5.88,4.98,999,1014.4,19.3,20.7,16.8,99.0,99.00
2011-05-07 07:50,360,3.0,3.6,1.17,6.25,5.01,999,1015.0,19.3,20.6,16.8,99.0,99.00
2011-05-07 08:50,42,3.4,4.3,1.02,5.56,4.81,999,1014.9,19.3,20.5,16.7,99.0,99.00
2011-05-07 09:50,18,2.8,3.7,0.98,5.88,4.83,999,1015.1,19.2,20.5,16.4,99.0,99.00
2011-05-07 10:50,34,1.7,2.4,0.84,5.88,4.56,999,1015.6,19.1,20.5,16.2,99.0,99.00
2011-05-07 11:50,48,2.0,2.5,0.82,5.88,4.68,999,1016.1,19.4,20.6,16.0,99.0,99.00
2011-05-07 12:50,358,2.6,3.4,0.92,5.88,4.84,999,1016.8,19.3,20.8,15.9,99.0,99.00
2011-05-07 13:50,336,3.6,4.4,0.80,5.26,4.64,999,1017.2,19.3,21.0,15.9,99.0,99.00
2011-05-07 14:50,337,3.3,4.4,0.85,6.25,4.96,999,1017.4,19.0,21.1,16.0,99.0,99.00
2011-05-07 15:50,320,3.2,4.3,0.88,6.67,4.94,999,1017.5,19.0,21.3,16.0,99.0,99.00
2011-05-07 16:50,312,1.6,2.5,0.77,6.67,4.84,999,1017.1,18.9,21.5,16.0,99.0,99.00
2011-05-07 17:50,354,1.1,1.6,0.76,7.14,4.83,999,1016.6,19.4,22.1,16.3,99.0,99.00
2011-05-07 18:50,316,1.4,2.1,0.74,6.67,4.95,999,1016.9,19.1,22.5,16.1,99.0,99.00
2011-05-07 19:50,291,1.7,2.4,0.78,6.67,5.22,999,1016.6,19.4,22.9,16.3,99.0,99.00
2011-05-07 20:50,180,0.1,0.4,0.74,6.67,5.35,999,1016.1,20.8,23.2,16.9,99.0,99.00
2011-05-07 21:50,290,0.4,1.1,0.80,6.67,5.47,999,1016.0,20.6,23.5,16.7,99.0,99.00
2011-05-07 22:50,206,3.8,4.4,0.66,6.67,5.19,999,1015.6,20.6,23.2,15.9,99.0,99.00
2011-05-07 23:50,207,4.0,4.9,0.67,6.25,5.62,999,1015.2,20.7,22.5,16.1,99.0,99.00
2011-05-08 00:50,203,4.5,5.2,0.66,6.67,5.71,999,1015.1,21.3,22.1,15.3,99.0,99.00
2011-05-08 01:50,202,5.1,6.3,0.68,5.88,5.30,999,1015.0,21.7,21.8,14.3,99.0,99.00
2011-05-08 02:50,189,4.9,5.5,0.71,6.67,5.29,999,1014.8,21.8,21.7,14.0,99.0,99.00
2011-05-08 03:50,205,4.8,5.4,0.78,6.67,5.44,999,1015.1,21.9,21.5,13.7,99.0,99.00
2011-05-08 04:50,214,3.9,4.4,0.72,5.88,5.10,999,1015.5,21.9,21.3,14.8,99.0,99.00
2011-05-08 05:50,233,3.4,3.9,0.72,6.25,5.23,999,1015.4,21.5,21.1,16.1,99.0,99.00
2011-05-08 06:50,225,4.0,4.7,0.70,6.25,4.90,999,1014.8,21.4,21.2,16.0,99.0,99.00
2011-05-08 07:50,228,4.8,5.7,0.70,6.67,5.00,999,1014.6,21.4,21.1,16.0,99.0,99.00
2011-05-08 08:50,219,3.8,4.7,0.68,5.88,4.84,999,1014.6,21.4,21.0,16.5,99.0,99.00
2011-05-08 09:50,230,3.9,4.5,0.68,6.25,4.81,999,1014.7,21.3,21.0,17.0,99.0,99.00
2011-05-08 10:50,230,5.0,5.7,0.65,5.88,4.61,999,1015.1,21.3,21.0,17.7,99.0,99.00
2011-05-08 11:50,226,5.7,7.1,0.60,10.00,4.50,999,1015.2,21.4,21.1,17.8,99.0,99.00
2011-05-08 12:50,233,6.8,8.2,0.61,7.69,4.03,999,1014.9,21.5,21.1,18.3,99.0,99.00
2011-05-08 13:50,242,7.0,8.4,0.70,3.45,3.83,999,1014.9,21.5,21.2,17.7,99.0,99.00
2011-05-08 14:50,246,7.0,8.3,0.81,3.70,3.75,999,1014.6,21.4,21.3,17.8,99.0,99.00
2011-05-08 15:50,241,7.7,9.1,0.88,4.00,3.90,999,1014.1,21.4,21.3,17.7,99.0,99.00
2011-05-08 16:50,233,7.8,9.4,1.01,4.35,4.07,999,1013.3,21.3,21.4,18.0,99.0,99.00
2011-05-08 17:50,232,7.1,8.4,1.08,5.00,4.15,999,1012.7,21.5,21.4,18.3,99.0,99.00
2011-05-08 18:50,227,7.5,8.5,1.04,5.00,4.22,999,1011.9,21.7,21.5,18.5,99.0,99.00
2011-05-08 19:50,230,8.1,9.3,1.04,5.26,4.21,999,1011.2,22.0,21.6,18.5,99.0,99.00
2011-05-08 20:50,229,7.4,8.9,1.06,5.26,4.26,999,1011.1,22.3,21.5,18.6,99.0,99.00
2011-05-08 21:50,226,7.0,8.1,1.02,5.00,4.23,999,1011.2,22.5,21.6,18.7,99.0,99.00
2011-05-08 22:50,224,7.0,8.3,1.00,5.00,4.20,999,1011.2,22.4,21.6,18.6,99.0,99.00
2011-05-08 23:50,225,6.4,7.6,1.01,5.26,4.26,999,1011.5,22.3,21.5,18.7,99.0,99.00
2011-05-09 00:50,231,5.2,6.2,0.93,4.76,4.22,999,1011.7,22.3,21.5,18.8,99.0,99.00
2011-05-09 01:50,249,4.1,6.1,0.95,5.00,4.24,999,1012.2,22.2,21.5,18.8,99.0,99.00
2011-05-09 02:50,247,3.8,5.1,0.89,4.76,4.21,999,1012.1,22.3,21.4,18.5,99.0,99.00
2011-05-09 03:50,270,4.7,8.9,0.85,4.76,4.21,999,1012.5,22.4,21.4,18.0,99.0,99.00
2011-05-09 04:50,325,2.1,2.5,0.83,5.00,4.21,999,1012.9,22.1,21.3,18.7,99.0,99.00
2011-05-09 05:50,359,1.4,1.6,0.82,4.76,4.25,999,1013.0,21.8,21.3,19.1,99.0,99.00
2011-05-09 06:50,95,4.9,6.0,0.65,4.55,4.27,999,1012.5,21.8,21.2,19.6,99.0,99.00
2011-05-09 07:50,70,5.6,7.1,0.68,4.76,3.97,999,1012.7,22.0,21.3,18.8,99.0,99.00
2011-05-09 08:50,64,4.5,5.5,0.69,4.55,3.68,999,1013.0,21.9,21.3,19.2,99.0,99.00
2011-05-09 09:50,58,5.4,6.9,0.66,4.55,3.87,999,1012.9,21.9,21.3,18.9,99.0,99.00
2011-05-09 10:50,56,6.5,7.7,0.86,4.00,3.72,999,1013.7,21.8,21.3,18.1,99.0,99.00
2011-05-09 11:50,72,5.5,6.4,0.84,4.35,3.66,999,1014.3,22.0,21.3,17.9,99.0,99.00
2011-05-09 12:50,73,6.1,7.1,0.83,4.55,3.79,999,1014.7,21.9,21.4,17.9,99.0,99.00
2011-05-09 13:50,66,6.7,7.6,0.92,4.55,3.81,999,1014.8,21.5,21.5,18.3,99.0,99.00
2011-05-09 14:50,47,7.6,8.8,0.97,4.35,3.85,999,1015.3,21.4,21.6,17.9,99.0,99.00
2011-05-09 15:50,54,6.6,7.7,0.92,4.35,3.77,999,1015.2,21.4,21.6,17.8,99.0,99.00
2011-05-09 16:50,46,5.7,6.7,0.87,4.55,3.75,999,1015.3,21.4,21.7,17.8,99.0,99.00
2011-05-09 17:50,44,6.2,7.1,0.78,4.17,3.77,999,1015.2,21.3,21.8,17.3,99.0,99.00
2011-05-09 18:50,45,5.3,6.0,0.79,4.55,3.80,999,1014.9,21.2,21.8,17.3,99.0,99.00
2011-05-09 19:50,44,5.3,6.0,0.79,4.17,3.90,999,1014.5,21.2,21.9,16.8,99.0,99.00
2011-05-09 20:50,58,5.2,6.0,0.76,4.76,3.98,999,1014.5,21.6,21.9,16.8,99.0,99.00
2011-05-09 21:50,82,5.1,6.1,0.70,4.35,3.88,999,1014.4,22.0,21.8,16.0,99.0,99.00
2011-05-09 22:50,96,4.4,5.2,0.67,4.76,4.02,999,1014.0,22.2,21.9,15.7,99.0,99.00
2011-05-09 23:50,106,3.6,4.5,0.69,4.76,4.03,999,1014.2,22.2,21.7,15.7,99.0,99.00
2011-05-10 00:50,117,3.9,4.4,0.62,4.35,4.16,999,1014.2,22.1,21.5,16.3,99.0,99.00
2011-05-10 01:50,131,3.9,4.5,0.59,10.00,4.33,999,1014.5,22.0,21.6,16.7,99.0,99.00
2011-05-10 02:50,136,3.7,4.4,0.57,9.09,4.44,999,1014.7,22.1,21.6,16.7,99.0,99.00
2011-05-10 03:50,147,3.2,3.8,0.57,4.76,4.56,999,1014.9,22.2,21.5,17.1,99.0,99.00
2011-05-10 04:50,145,3.2,3.6,0.54,8.33,4.43,999,1014.7,22.2,21.5,17.3,99.0,99.00
2011-05-10 05:50,155,3.3,3.8,0.53,10.00,4.41,999,1014.2,22.3,21.5,17.4,99.0,99.00
2011-05-10 06:50,171,3.6,4.1,0.55,10.00,4.65,999,1013.6,22.2,21.4,17.7,99.0,99.00
2011-05-10 07:50,170,3.4,4.2,0.57,10.00,4.87,999,1013.6,22.2,21.5,18.0,99.0,99.00
2011-05-10 08:50,170,1.9,2.3,0.57,10.00,4.69,999,1014.1,22.2,21.5,18.1,99.0,99.00
2011-05-10 09:50,184,1.4,1.6,0.54,10.00,4.57,999,1014.5,22.1,21.5,18.8,99.0,99.00
2011-05-10 10:50,171,1.5,1.7,0.54,10.00,4.69,999,1015.0,22.1,21.5,19.2,99.0,99.00
2011-05-10 11:50,168,0.9,1.1,0.52,10.00,4.78,999,1015.6,22.2,21.5,19.3,99.0,99.00
2011-05-10 12:50,244,1.4,1.6,0.50,9.09,5.03,999,1016.3,22.2,21.6,19.5,99.0,99.00
2011-05-10 13:50,215,1.8,2.2,0.45,6.25,5.18,999,1016.3,22.6,21.9,19.2,99.0,99.00
2011-05-10 14:50,209,1.4,2.0,0.51,9.09,5.70,999,1016.6,22.8,22.2,19.3,99.0,99.00
2011-05-10 15:50,235,2.0,2.4,0.46,10.00,5.93,999,1016.5,23.0,22.6,19.7,99.0,99.00
2011-05-10 16:50,212,2.4,2.8,0.44,10.00,5.97,999,1015.8,23.2,22.9,19.9,99.0,99.00
2011-05-10 17:50,234,3.0,3.9,0.39,9.09,5.67,999,1015.5,23.2,23.0,20.3,99.0,99.00
2011-05-10 18:50,211,3.4,3.8,0.41,9.09,5.78,999,1014.9,23.2,23.1,20.6,99.0,99.00
2011-05-10 19:50,216,3.7,4.4,0.41,9.09,5.80,999,1014.3,23.2,22.9,20.8,99.0,99.00
2011-05-10 20:50,212,4.5,5.6,0.41,10.00,5.78,999,1013.9,23.4,22.9,20.7,99.0,99.00
2011-05-10 21:50,209,5.5,6.2,0.40,10.00,4.82,999,1013.3,23.3,22.8,20.8,99.0,99.00
2011-05-10 22:50,208,5.2,5.9,0.47,10.00,3.90,999,1013.0,23.3,22.6,21.1,99.0,99.00
2011-05-10 23:50,211,4.6,6.3,0.46,10.00,3.83,999,1013.5,23.2,22.4,21.3,99.0,99.00
2011-05-11 00:50,195,4.8,5.4,0.46,10.00,4.09,999,1013.8,23.2,22.3,21.3,99.0,99.00
2011-05-11 01:50,222,6.8,7.9,0.49,10.81,3.79,999,1014.1,23.3,22.2,21.1,99.0,99.00
2011-05-11 02:50,221,6.0,7.3,0.56,3.03,3.52,999,1013.4,23.2,22.1,20.6,99.0,99.00
2011-05-11 03:50,244,6.4,7.8,0.60,3.33,3.53,999,1013.5,22.9,22.1,20.7,99.0,99.00
2011-05-11 04:50,247,6.8,8.1,99.00,99.00,99.00,999,1012.9,22.8,22.0,18.9,99.0,99.00
2011-05-11 05:50,244,10.5,13.6,0.90,4.35,3.78,999,1011.4,23.3,21.9,20.1,99.0,99.00
2011-05-11 06:50,234,9.0,11.0,99.00,99.00,99.00,999,1010.9,22.8,21.9,19.8,99.0,99.00
2011-05-11 07:50,245,9.2,11.0,0.95,4.76,3.94,999,1010.6,23.0,21.8,20.2,99.0,99.00
2011-05-11 08:50,243,8.4,9.9,0.98,4.76,4.17,999,1011.6,23.1,21.8,20.0,99.0,99.00
2011-05-11 10:50,243,5.4,7.0,99.00,99.00,99.00,999,1012.7,20.1,21.7,17.6,99.0,99.00
2011-05-11 11:50,273,5.4,6.4,1.02,5.56,4.36,999,1013.1,21.0,21.6,17.8,99.0,99.00
2011-05-11 12:50,322,6.7,9.0,0.96,10.00,4.48,999,1013.9,21.3,21.6,18.0,99.0,99.00
2011-05-11 13:50,344,6.6,8.1,1.00,10.00,4.41,999,1014.6,20.9,21.6,17.8,99.0,99.00
2011-05-11 14:50,333,7.2,9.4,1.14,9.09,4.44,999,1015.7,21.1,21.7,19.2,99.0,99.00
2011-05-11 15:50,20,5.7,6.9,1.13,3.85,4.44,999,1015.0,21.2,21.8,18.7,99.0,99.00
2011-05-11 16:50,53,5.6,6.5,1.16,4.55,4.61,999,1015.2,21.5,21.9,18.6,99.0,99.00
2011-05-11 17:50,73,3.5,4.2,1.14,4.55,4.59,999,1015.5,22.0,21.9,19.1,99.0,99.00
2011-05-11 18:50,114,4.9,5.8,1.09,4.76,4.66,999,1015.5,22.4,22.0,18.8,99.0,99.00
2011-05-11 19:50,112,3.4,5.2,1.01,4.17,4.58,999,1015.7,22.7,22.1,19.0,99.0,99.00
2011-05-11 20:50,102,4.4,5.3,1.07,9.09,4.66,999,1015.5,23.0,22.0,18.2,99.0,99.00
2011-05-11 21:50,94,5.5,6.6,1.13,5.26,4.74,999,1016.1,23.0,22.0,18.1,99.0,99.00
2011-05-11 22:50,110,5.3,6.4,1.18,5.56,5.07,999,1015.9,23.0,22.1,17.9,99.0,99.00
2011-05-11 23:50,104,6.0,7.0,1.25,11.43,5.12,999,1016.2,22.9,22.1,17.6,99.0,99.00
2011-05-12 00:50,119,5.4,6.4,1.25,10.81,5.13,999,1016.7,22.9,22.1,17.8,99.0,99.00
2011-05-12 01:50,124,5.6,6.8,1.15,10.00,5.48,999,1016.8,22.9,22.0,17.8,99.0,99.00
2011-05-12 02:50,125,6.0,7.0,1.15,8.33,5.13,999,1016.9,22.9,22.2,17.4,99.0,99.00
2011-05-12 03:50,133,5.6,6.8,1.07,10.00,5.05,999,1016.7,23.0,22.2,17.0,99.0,99.00
2011-05-12 04:50,136,5.6,6.6,1.19,10.00,5.42,999,1016.2,22.9,22.4,17.2,99.0,99.00
2011-05-12 05:50,134,5.4,6.4,1.19,10.81,5.62,999,1016.1,22.9,22.4,17.0,99.0,99.00
2011-05-12 06:50,138,4.8,6.0,1.30,10.00,6.06,999,1015.7,22.8,22.4,17.3,99.0,99.00
2011-05-12 07:50,132,4.1,5.2,1.35,10.81,6.31,999,1015.9,22.9,22.3,17.3,99.0,99.00
2011-05-12 08:50,110,4.1,5.4,1.42,11.43,6.48,999,1016.6,22.9,22.2,17.3,99.0,99.00
2011-05-12 09:50,104,3.0,3.6,1.38,10.81,6.17,999,1017.1,22.9,22.1,17.2,99.0,99.00
2011-05-12 10:50,89,3.0,3.9,1.35,10.81,6.29,999,1017.7,22.8,22.1,17.5,99.0,99.00
2011-05-12 11:50,78,3.9,4.8,1.22,11.43,5.87,999,1018.1,22.7,22.1,17.7,99.0,99.00
2011-05-12 12:50,83,3.9,4.8,1.14,11.43,5.49,999,1018.1,22.7,22.2,17.4,99.0,99.00
2011-05-12 13:50,106,3.6,4.5,1.09,10.00,5.43,999,1018.0,23.0,22.5,16.7,99.0,99.00
2011-05-12 14:50,92,4.2,5.0,1.11,10.00,5.53,999,1018.5,22.9,22.7,16.6,99.0,99.00
2011-05-12 15:50,103,4.1,5.0,1.11,10.81,5.52,999,1018.5,22.9,23.0,16.2,99.0,99.00
2011-05-12 16:50,110,3.5,4.7,1.10,10.81,5.51,999,1018.3,23.0,23.3,16.4,99.0,99.00
2011-05-12 17:50,122,2.2,3.0,0.90,10.00,4.99,999,1018.3,23.1,23.7,16.1,99.0,99.00
2011-05-12 18:50,128,3.3,4.0,0.93,9.09,5.14,999,1017.5,23.1,24.0,16.3,99.0,99.00
2011-05-12 19:50,129,3.3,3.9,0.88,8.33,5.06,999,1017.1,22.9,24.1,16.6,99.0,99.00
2011-05-12 20:50,129,4.3,5.3,99.00,99.00,99.00,999,1016.5,22.9,24.2,17.1,99.0,99.00
2011-05-12 21:50,123,5.6,6.5,1.01,8.33,5.51,999,1016.1,22.9,24.1,17.4,99.0,99.00
2011-05-12 22:50,130,4.0,5.0,1.01,10.00,5.26,999,1016.3,22.9,23.9,17.6,99.0,99.00
2011-05-12 23:50,141,3.3,4.0,0.96,10.00,5.55,999,1016.4,23.0,23.9,17.8,99.0,99.00
2011-05-13 00:50,131,4.7,5.6,1.01,8.33,5.76,999,1016.1,23.0,23.7,17.9,99.0,99.00
2011-05-13 01:50,157,6.6,7.7,1.00,10.00,5.45,999,1015.4,22.9,23.7,18.3,99.0,99.00
2011-05-13 02:50,179,4.3,5.1,1.00,10.00,5.10,999,1015.6,23.1,23.7,19.0,99.0,99.00
2011-05-13 03:50,183,5.2,6.1,1.01,10.00,5.55,999,1014.8,23.3,23.7,19.7,99.0,99.00
2011-05-13 04:50,222,5.1,6.5,1.16,10.00,6.20,999,1014.7,23.3,23.6,19.9,99.0,99.00
2011-05-13 05:50,224,3.3,4.8,1.06,10.81,6.06,999,1014.5,23.2,23.7,19.5,99.0,99.00
2011-05-13 06:50,222,3.3,4.0,1.19,11.43,6.52,999,1013.9,23.3,23.7,19.4,99.0,99.00
2011-05-13 07:50,229,4.3,5.1,1.28,11.43,6.95,999,1013.5,23.3,23.7,19.3,99.0,99.00
2011-05-13 08:50,233,5.2,6.3,1.32,10.81,6.85,999,1013.5,23.4,23.7,19.5,99.0,99.00
2011-05-13 09:50,237,4.4,5.5,1.17,12.12,6.79,999,1013.5,23.3,23.7,19.6,99.0,99.00
2011-05-13 10:50,233,5.9,7.1,1.26,11.43,6.89,999,1014.0,23.5,23.7,19.4,99.0,99.00
2011-05-13 11:50,222,6.6,7.8,1.22,12.90,6.67,999,1014.2,23.6,23.7,19.6,99.0,99.00
2011-05-13 12:50,224,6.6,8.0,1.08,12.12,5.79,999,1014.1,23.5,23.6,20.0,99.0,99.00
2011-05-13 13:50,228,6.6,8.0,1.26,10.00,6.23,999,1013.8,23.4,23.4,20.4,99.0,99.00
2011-05-13 14:50,223,6.8,8.3,1.28,10.00,6.35,999,1013.5,23.3,23.3,20.6,99.0,99.00
2011-05-13 15:50,221,6.5,7.7,1.12,10.81,5.46,999,1013.2,23.4,23.3,20.7,99.0,99.00
2011-05-13 16:50,209,5.7,7.1,1.20,11.43,5.75,999,1012.7,23.5,23.4,20.8,99.0,99.00
2011-05-13 17:50,214,6.7,8.2,1.16,10.00,5.56,999,1011.9,23.6,23.5,20.7,99.0,99.00
2011-05-13 18:50,219,7.2,8.6,1.09,10.00,5.12,999,1011.3,23.7,23.6,20.8,99.0,99.00
2011-05-13 19:50,216,6.3,7.2,1.14,10.81,5.09,999,1010.6,23.6,23.6,20.9,99.0,99.00
2011-05-13 20:50,209,6.2,7.6,1.08,10.00,5.16,999,1009.8,23.6,23.7,21.0,99.0,99.00
2011-05-13 21:50,216,6.6,7.9,1.08,10.00,5.02,999,1009.6,23.7,23.7,21.0,99.0,99.00
2011-05-13 22:50,211,7.1,8.2,1.08,10.00,5.09,999,1009.1,23.7,23.7,21.2,99.0,99.00
2011-05-13 23:50,205,6.2,7.3,1.05,10.81,4.90,999,1009.0,23.7,23.7,21.3,99.0,99.00
2011-05-14 00:50,198,5.1,5.9,1.03,10.00,5.11,999,1008.9,23.7,23.5,21.6,99.0,99.00
2011-05-14 01:50,191,4.2,4.9,1.14,12.12,5.81,999,1009.4,23.9,23.4,22.3,99.0,99.00
2011-05-14 02:50,201,4.6,5.5,1.09,10.00,5.58,999,1010.0,24.0,23.3,22.4,99.0,99.00
2011-05-14 03:50,201,3.8,4.6,1.13,10.00,5.76,999,1009.8,23.9,23.3,22.5,99.0,99.00
2011-05-14 04:50,247,3.0,4.1,1.12,11.43,5.48,999,1010.0,23.9,23.3,22.3,99.0,99.00
2011-05-14 05:50,255,1.5,2.4,1.06,11.43,5.55,999,1009.6,23.3,23.3,21.9,99.0,99.00
2011-05-14 06:50,134,1.5,2.3,1.09,10.81,5.39,999,1008.5,23.6,23.4,21.7,99.0,99.00
2011-05-14 07:50,126,1.2,1.8,0.98,5.26,5.24,999,1007.8,23.6,23.4,21.9,99.0,99.00
2011-05-14 08:50,199,3.6,4.1,0.95,10.81,5.47,999,1007.1,23.8,23.4,21.7,99.0,99.00
2011-05-14 09:50,199,4.5,5.3,0.99,10.00,5.48,999,1006.9,23.6,23.5,21.7,99.0,99.00
2011-05-14 10:50,206,5.0,6.0,0.99,11.43,5.51,999,1007.6,23.6,23.5,21.2,99.0,99.00
2011-05-14 11:50,230,5.0,6.4,1.04,10.81,5.49,999,1008.2,23.6,23.6,20.5,99.0,99.00
2011-05-14 12:50,234,5.8,7.1,1.03,11.43,5.25,999,1008.2,23.7,23.5,20.1,99.0,99.00
2011-05-14 13:50,233,7.0,8.3,1.10,11.43,4.79,999,1008.3,23.7,23.6,19.7,99.0,99.00
2011-05-14 14:50,229,6.6,7.7,1.04,10.81,4.59,999,1008.2,23.7,23.6,19.7,99.0,99.00
2011-05-14 15:50,232,7.5,9.1,1.06,10.00,4.72,999,1008.3,23.7,23.6,19.6,99.0,99.00
2011-05-14 16:50,235,7.8,9.2,1.15,10.81,4.84,999,1008.0,23.7,23.7,19.5,99.0,99.00
2011-05-14 17:50,226,7.7,9.2,1.12,10.81,4.57,999,1007.9,23.7,23.7,19.2,99.0,99.00
2011-05-14 18:50,216,8.6,10.1,1.09,9.09,4.52,999,1007.2,23.7,23.8,19.8,99.0,99.00
2011-05-14 19:50,218,9.9,11.6,1.12,10.00,4.27,999,1006.5,23.7,23.9,19.4,99.0,99.00
2011-05-14 20:50,211,12.0,15.9,1.26,4.35,4.19,999,1006.0,23.5,24.0,20.1,99.0,99.00
2011-05-14 21:50,228,8.9,10.6,1.35,4.00,4.04,999,1005.8,22.0,23.9,18.3,99.0,99.00
2011-05-14 22:50,202,7.3,8.5,1.31,5.26,4.35,999,1005.5,21.3,23.9,18.8,99.0,99.00
2011-05-14 23:50,215,7.4,8.7,1.31,5.00,4.45,999,1006.7,22.2,23.8,18.1,99.0,99.00
2011-05-15 00:50,221,7.8,9.2,1.23,5.26,4.44,999,1006.5,22.8,23.9,18.1,99.0,99.00
2011-05-15 01:50,206,7.8,9.3,1.12,5.26,4.34,999,1006.8,23.1,23.9,17.9,99.0,99.00
2011-05-15 02:50,213,8.9,10.6,1.29,5.26,4.54,999,1007.0,23.1,23.8,17.9,99.0,99.00
2011-05-15 03:50,216,9.2,10.8,1.21,5.56,4.39,999,1006.3,23.2,23.7,19.4,99.0,99.00
2011-05-15 04:50,226,9.5,11.0,1.20,5.56,4.19,999,1005.9,23.3,23.7,19.8,99.0,99.00
2011-05-15 05:50,224,9.6,12.7,1.20,5.00,4.13,999,1005.1,21.6,23.6,16.3,99.0,99.00
